frame,timestamp_sec,class,confidence,x1,y1,x2,y2
831,34.914,boots,0.7395,430.83,576.41,504.48,624.08
831,34.914,gloves,0.6466,559.81,384.54,583.08,441.9
831,34.914,gloves,0.6175,504.71,380.69,529.22,440.06
831,34.914,boots,0.552,596.99,578.66,643.1,615.75
831,34.914,gloves,0.5338,678.13,376.48,706.95,436.0
831,34.914,gloves,0.4859,363.48,365.23,398.38,420.8
832,34.956,vest,0.8993,568.94,239.8,706.38,420.33
832,34.956,vest,0.8922,379.25,215.86,524.07,406.65
832,34.956,helmet,0.8139,584.58,161.65,670.2,215.59
832,34.956,helmet,0.7943,425.63,140.13,519.65,202.65
832,34.956,boots,0.7374,430.82,576.3,504.53,624.12
832,34.956,gloves,0.7312,562.48,380.92,587.07,437.96
832,34.956,gloves,0.6209,504.8,380.38,528.69,439.9
832,34.956,boots,0.6041,596.81,578.3,647.05,615.97
832,34.956,gloves,0.4767,681.49,377.99,709.84,437.01
832,34.956,gloves,0.4436,365.11,366.89,398.48,419.44
833,34.998,vest,0.9039,571.14,238.91,708.84,418.83
833,34.998,vest,0.8916,378.91,215.89,524.48,407.0
833,34.998,helmet,0.8294,586.73,160.38,674.75,214.9
833,34.998,helmet,0.7958,425.72,139.97,519.82,202.76
833,34.998,boots,0.7332,430.85,576.3,504.49,624.18
833,34.998,gloves,0.6984,564.06,380.17,589.69,438.02
833,34.998,boots,0.658,597.14,578.26,644.13,615.74
833,34.998,gloves,0.631,504.6,379.75,528.89,439.83
833,34.998,gloves,0.4417,688.6,378.62,718.66,438.6
833,34.998,gloves,0.4017,366.98,367.72,399.24,419.03
834,35.04,vest,0.9054,572.5,237.12,712.84,416.58
834,35.04,vest,0.8907,379.31,215.76,524.95,407.21
834,35.04,helmet,0.8304,589.15,158.8,678.99,214.63
834,35.04,helmet,0.7953,425.71,139.79,519.65,202.95
834,35.04,boots,0.7136,430.79,576.14,504.56,624.35
834,35.04,gloves,0.6963,565.38,376.47,590.4,432.25
834,35.04,gloves,0.6237,504.16,379.74,529.11,441.0
834,35.04,boots,0.6135,598.04,578.63,646.09,615.75
834,35.04,gloves,0.516,693.8,382.37,720.97,440.59
835,35.082,vest,0.9069,577.17,236.5,720.46,415.76
835,35.082,vest,0.8896,379.51,215.69,525.11,406.84
835,35.082,helmet,0.8299,594.69,158.29,682.29,213.65
835,35.082,helmet,0.7921,426.13,139.9,519.35,203.07
835,35.082,boots,0.7474,599.66,577.49,648.87,616.2
835,35.082,gloves,0.725,567.24,375.93,593.29,428.58
835,35.082,boots,0.7119,431.03,576.45,504.68,624.36
835,35.082,gloves,0.6269,503.6,379.94,529.15,442.07
836,35.124,vest,0.9054,579.59,235.28,725.33,415.76
836,35.124,vest,0.889,379.86,215.6,525.07,406.85
836,35.124,helmet,0.8225,600.86,157.63,685.09,211.54
836,35.124,helmet,0.7935,425.55,139.91,519.1,203.15
836,35.124,boots,0.7652,600.05,576.45,650.0,616.34
836,35.124,gloves,0.7337,568.83,374.35,596.79,426.99
836,35.124,boots,0.7138,431.29,576.65,504.71,624.49
836,35.124,gloves,0.6262,502.67,380.34,528.76,443.33
836,35.124,boots,0.4662,661.4,561.74,715.06,615.95
837,35.166,vest,0.9026,582.8,234.18,728.08,415.11
837,35.166,vest,0.8876,379.77,215.49,524.29,406.85
837,35.166,helmet,0.8261,606.35,156.62,689.48,211.93
837,35.166,helmet,0.7959,424.55,140.1,518.28,203.15
837,35.166,boots,0.7466,599.33,576.98,650.92,616.2
837,35.166,boots,0.7223,431.34,577.22,504.86,624.54
837,35.166,gloves,0.7046,573.61,372.31,599.97,427.53
837,35.166,gloves,0.6072,501.67,380.27,528.45,442.88
837,35.166,gloves,0.5139,705.03,383.62,731.63,443.14
838,35.208,vest,0.902,585.37,234.0,730.89,415.3
838,35.208,vest,0.8889,378.63,215.44,523.46,406.53
838,35.208,helmet,0.8245,608.39,156.94,694.92,212.12
838,35.208,helmet,0.7979,422.88,140.12,517.27,203.2
838,35.208,boots,0.737,431.17,576.81,505.02,624.79
838,35.208,boots,0.7358,599.18,577.58,651.08,616.42
838,35.208,gloves,0.7058,577.42,370.91,603.52,427.69
838,35.208,gloves,0.6176,710.0,387.74,736.35,444.99
838,35.208,gloves,0.595,501.1,380.28,528.11,442.36
838,35.208,boots,0.5757,679.96,574.08,729.0,623.43
839,35.25,vest,0.9023,589.12,234.49,735.75,416.12
839,35.25,vest,0.8891,378.65,215.54,521.7,405.89
839,35.25,helmet,0.8253,614.31,157.4,698.08,211.03
839,35.25,helmet,0.7963,422.33,140.81,516.22,203.33
839,35.25,boots,0.7487,429.59,576.16,504.88,625.28
839,35.25,boots,0.7382,598.74,577.73,651.21,616.28
839,35.25,gloves,0.7023,579.05,371.62,607.04,427.49
839,35.25,gloves,0.5771,713.95,387.26,740.94,444.89
839,35.25,gloves,0.5646,499.89,380.45,527.89,442.61
839,35.25,boots,0.453,682.97,576.84,734.32,627.07
840,35.292,vest,0.8982,595.22,234.43,739.83,416.66
840,35.292,vest,0.891,377.7,215.86,521.24,406.02
840,35.292,helmet,0.8067,617.34,156.8,703.73,210.97
840,35.292,helmet,0.7907,420.66,140.78,516.1,204.55
840,35.292,boots,0.7501,429.55,576.14,504.85,625.4
840,35.292,boots,0.7396,598.64,578.48,650.87,616.42
840,35.292,gloves,0.7291,582.28,369.68,610.14,427.36
840,35.292,boots,0.5817,685.2,580.27,736.42,628.48
840,35.292,gloves,0.5739,499.13,381.46,527.31,441.22
840,35.292,gloves,0.4549,718.28,391.66,744.56,445.07
841,35.334,vest,0.8982,600.65,234.32,742.46,415.7
841,35.334,vest,0.8876,374.81,215.49,518.66,405.55
841,35.334,helmet,0.805,621.02,156.75,708.83,212.13
841,35.334,helmet,0.7805,418.2,141.61,513.57,204.19
841,35.334,boots,0.7422,598.42,578.94,650.46,616.56
841,35.334,boots,0.7162,430.39,576.54,504.87,625.05
841,35.334,gloves,0.6872,584.74,372.15,613.9,428.24
841,35.334,boots,0.6363,686.78,582.13,737.19,628.25
841,35.334,gloves,0.5511,498.46,380.49,527.0,439.63
841,35.334,gloves,0.4709,724.21,392.49,751.49,447.34
841,35.334,gloves,0.4076,367.17,369.81,396.9,421.14
842,35.376,vest,0.901,603.94,234.25,745.59,415.58
842,35.376,vest,0.8872,371.78,215.2,516.65,405.59
842,35.376,helmet,0.8217,628.21,156.39,714.01,211.46
842,35.376,helmet,0.7872,415.74,141.36,511.26,202.8
842,35.376,boots,0.7382,598.46,579.4,650.56,616.72
842,35.376,boots,0.7173,429.9,576.37,504.99,624.93
842,35.376,gloves,0.7104,592.33,373.01,619.85,430.51
842,35.376,boots,0.6229,686.86,583.61,737.19,628.4
842,35.376,gloves,0.5129,497.48,380.59,526.07,438.07
842,35.376,gloves,0.4349,364.59,371.0,395.78,422.97
843,35.418,vest,0.9037,610.21,233.06,754.06,415.77
843,35.418,vest,0.8901,370.78,214.88,514.43,405.93
843,35.418,helmet,0.8175,632.05,155.07,719.88,210.65
843,35.418,helmet,0.799,413.17,142.47,506.96,204.28
843,35.418,gloves,0.7316,599.41,375.4,625.05,431.02
843,35.418,boots,0.7248,597.57,578.15,651.47,616.61
843,35.418,boots,0.7147,429.97,576.4,504.88,624.91
843,35.418,gloves,0.6123,496.67,378.45,526.06,436.01
843,35.418,boots,0.5945,687.14,585.61,736.78,628.45
843,35.418,gloves,0.5476,361.73,372.53,393.69,423.82
843,35.418,gloves,0.5459,731.09,384.48,761.33,450.82
844,35.46,vest,0.901,615.38,233.11,761.41,415.49
844,35.46,vest,0.8912,368.13,214.53,512.65,406.14
844,35.46,helmet,0.8147,408.6,142.0,499.67,203.48
844,35.46,helmet,0.8139,635.41,154.02,723.49,210.9
844,35.46,boots,0.7253,598.66,576.93,653.35,616.69
844,35.46,gloves,0.7216,603.25,378.44,630.6,432.8
844,35.46,boots,0.717,429.86,577.23,504.89,624.82
844,35.46,gloves,0.6526,733.0,382.43,768.07,450.08
844,35.46,gloves,0.5977,495.67,377.57,525.18,434.22
844,35.46,boots,0.577,687.26,586.83,736.77,628.42
844,35.46,gloves,0.5253,358.33,372.07,391.74,426.19
845,35.502,vest,0.8969,620.88,232.23,763.74,414.61
845,35.502,vest,0.8885,365.24,214.9,511.21,406.42
845,35.502,helmet,0.8189,640.51,153.01,727.42,211.26
845,35.502,helmet,0.8089,403.78,141.34,497.69,203.18
845,35.502,gloves,0.726,734.62,383.11,769.54,447.61
845,35.502,boots,0.7242,429.99,577.48,505.14,624.82
845,35.502,gloves,0.7062,609.55,377.92,634.28,433.04
845,35.502,boots,0.6763,599.83,576.61,657.75,616.29
845,35.502,gloves,0.5855,493.12,376.07,522.3,431.73
845,35.502,gloves,0.4832,354.8,370.03,387.98,426.19
845,35.502,boots,0.4673,687.69,587.28,736.98,628.28
846,35.544,vest,0.8947,625.67,232.39,764.49,414.1
846,35.544,vest,0.8879,364.2,215.02,508.54,405.39
846,35.544,helmet,0.8132,643.95,152.58,731.22,210.17
846,35.544,helmet,0.8098,403.05,143.64,492.48,202.9
846,35.544,boots,0.7453,429.38,577.2,505.33,625.07
846,35.544,boots,0.7039,598.89,576.5,663.91,616.33
846,35.544,gloves,0.6922,735.1,383.34,770.71,448.03
846,35.544,gloves,0.6656,614.45,377.11,637.08,432.42
846,35.544,gloves,0.5427,353.67,372.83,386.56,425.96
846,35.544,boots,0.4223,688.22,587.66,736.96,628.09
846,35.544,gloves,0.4073,491.71,374.77,520.32,430.65
847,35.586,vest,0.8944,630.28,231.99,767.04,413.79
847,35.586,vest,0.8908,362.23,215.71,506.31,406.23
847,35.586,helmet,0.8135,398.97,143.77,489.26,203.76
847,35.586,helmet,0.8131,646.66,152.22,734.19,209.46
847,35.586,boots,0.7603,430.03,578.32,504.82,624.12
847,35.586,boots,0.7094,598.22,577.39,671.6,616.63
847,35.586,gloves,0.6514,618.97,376.51,641.06,429.47
847,35.586,gloves,0.5773,737.88,382.65,773.42,447.83
847,35.586,boots,0.5728,688.16,588.01,736.27,628.52
847,35.586,gloves,0.5055,351.48,375.04,385.28,427.85
847,35.586,gloves,0.4753,489.93,374.16,518.9,430.99
848,35.628,vest,0.8982,634.97,231.95,768.53,412.89
848,35.628,vest,0.892,360.51,216.27,503.7,405.6
848,35.628,helmet,0.8254,396.12,143.23,485.08,201.28
848,35.628,helmet,0.8147,649.04,151.99,735.97,209.87
848,35.628,boots,0.718,430.15,577.96,505.65,622.85
848,35.628,boots,0.6954,598.92,576.96,681.0,616.86
848,35.628,boots,0.495,688.09,588.05,736.07,628.65
848,35.628,gloves,0.468,348.73,373.99,382.4,428.78
848,35.628,gloves,0.4594,738.02,383.09,773.71,446.49
848,35.628,gloves,0.4321,623.35,380.76,644.15,433.47
849,35.67,vest,0.899,636.43,231.96,770.23,412.22
849,35.67,vest,0.8918,358.54,216.99,499.59,403.66
849,35.67,helmet,0.8203,394.36,144.36,482.35,200.26
849,35.67,helmet,0.8155,649.75,152.31,736.44,209.81
849,35.67,boots,0.7434,602.73,576.0,684.82,618.1
849,35.67,boots,0.6703,427.22,570.35,504.6,621.48
849,35.67,boots,0.5002,689.18,588.32,735.27,628.98
849,35.67,gloves,0.4298,346.27,373.7,381.58,429.95
850,35.712,vest,0.8951,639.09,231.62,770.3,412.5
850,35.712,vest,0.8924,357.78,217.88,497.24,402.6
850,35.712,helmet,0.817,649.65,152.44,736.7,209.86
850,35.712,helmet,0.8128,392.54,145.05,482.01,200.0
850,35.712,boots,0.7224,603.08,575.56,687.48,618.77
850,35.712,boots,0.617,429.21,566.6,503.25,616.15
850,35.712,gloves,0.4997,344.56,373.06,380.04,431.28
850,35.712,boots,0.4686,689.36,587.95,735.89,628.84
851,35.754,vest,0.8912,356.94,218.35,494.62,402.48
851,35.754,vest,0.8905,640.43,231.63,768.26,413.39
851,35.754,helmet,0.8187,649.64,152.22,736.47,209.88
851,35.754,helmet,0.7986,392.24,145.75,478.3,200.04
851,35.754,boots,0.7155,603.17,575.74,689.21,619.94
851,35.754,boots,0.5466,429.43,567.2,499.24,612.75
851,35.754,gloves,0.5402,344.06,372.81,379.77,431.56
851,35.754,boots,0.4952,689.69,586.76,736.92,628.8
852,35.796,vest,0.8909,356.73,219.17,493.6,402.38
852,35.796,vest,0.8833,639.6,232.39,762.77,417.36
852,35.796,helmet,0.816,648.61,152.68,736.03,210.16
852,35.796,helmet,0.7743,394.31,152.08,474.98,200.7
852,35.796,boots,0.7094,603.06,575.94,689.1,620.42
852,35.796,gloves,0.5685,344.08,372.14,379.69,430.96
852,35.796,boots,0.5462,688.88,587.28,736.88,628.75
853,35.838,vest,0.8902,356.96,219.5,493.27,402.64
853,35.838,vest,0.8862,640.17,233.01,756.2,423.9
853,35.838,helmet,0.8379,644.61,152.35,732.93,210.61
853,35.838,helmet,0.7816,400.11,154.55,474.89,201.07
853,35.838,boots,0.6353,605.63,577.55,689.94,621.52
853,35.838,boots,0.5446,688.85,587.76,736.69,628.81
853,35.838,gloves,0.5189,345.8,372.11,381.14,428.83
853,35.838,gloves,0.4051,485.1,375.24,515.91,432.1
854,35.88,vest,0.89,357.88,219.67,493.96,403.26
854,35.88,vest,0.8866,639.45,233.14,755.68,423.0
854,35.88,helmet,0.8399,642.25,152.66,731.41,210.45
854,35.88,helmet,0.7909,402.91,155.58,475.01,202.32
854,35.88,boots,0.6584,687.72,588.55,736.3,628.76
854,35.88,gloves,0.4969,347.95,372.83,382.43,428.02
854,35.88,boots,0.4615,608.84,580.94,689.53,621.93
854,35.88,gloves,0.4371,485.49,374.8,515.29,431.45
855,35.922,vest,0.8892,359.34,220.59,495.36,403.55
855,35.922,vest,0.8862,638.61,233.98,751.73,422.44
855,35.922,helmet,0.8366,641.06,153.57,727.98,209.6
855,35.922,helmet,0.7929,404.57,156.16,474.83,202.4
855,35.922,boots,0.6879,686.27,589.06,736.1,628.56
855,35.922,boots,0.4953,614.2,581.72,687.45,623.06
855,35.922,gloves,0.4358,350.06,375.44,383.57,428.06
855,35.922,gloves,0.4337,485.81,376.31,515.85,432.06
856,35.964,vest,0.8886,360.6,222.68,497.05,404.46
856,35.964,vest,0.882,635.46,233.36,749.69,424.09
856,35.964,helmet,0.837,638.85,154.5,723.5,210.21
856,35.964,helmet,0.7854,404.77,158.44,475.01,204.25
856,35.964,boots,0.683,686.19,589.05,735.65,628.72
856,35.964,boots,0.5327,615.31,584.63,686.36,622.51
856,35.964,gloves,0.504,352.0,375.87,384.51,427.88
856,35.964,gloves,0.4378,485.37,377.62,516.82,434.2
857,36.006,vest,0.8898,363.13,224.3,498.16,405.17
857,36.006,vest,0.8775,632.79,233.51,745.38,425.03
857,36.006,helmet,0.8412,636.23,155.48,720.15,210.45
857,36.006,helmet,0.7817,406.18,161.6,476.49,206.71
857,36.006,boots,0.6861,685.96,589.03,735.49,628.66
857,36.006,gloves,0.5046,485.44,378.65,515.94,433.84
857,36.006,boots,0.4967,615.22,584.21,687.08,622.96
857,36.006,gloves,0.4814,353.47,377.08,385.62,428.55
858,36.048,vest,0.8886,364.58,226.16,499.29,405.89
858,36.048,vest,0.8803,630.18,233.95,741.31,424.05
858,36.048,helmet,0.8375,635.54,156.63,716.28,210.91
858,36.048,helmet,0.7344,410.95,164.03,478.74,210.38
858,36.048,gloves,0.5778,485.03,379.47,516.72,435.9
858,36.048,boots,0.5348,685.21,588.69,735.58,628.51
858,36.048,gloves,0.5073,354.54,378.8,386.19,429.17
858,36.048,boots,0.4961,614.41,585.0,691.34,623.3
859,36.09,vest,0.889,365.92,228.47,501.42,406.16
859,36.09,vest,0.8757,627.86,234.54,736.15,421.32
859,36.09,helmet,0.8331,634.19,157.4,711.96,210.51
859,36.09,helmet,0.7032,415.3,168.27,481.29,210.91
859,36.09,gloves,0.5808,486.42,380.95,516.31,434.21
859,36.09,gloves,0.5471,354.85,377.18,386.49,429.7
859,36.09,boots,0.4495,614.44,586.5,691.83,623.45
860,36.132,vest,0.8903,367.45,230.11,503.4,406.41
860,36.132,vest,0.8772,623.77,234.43,730.87,421.41
860,36.132,helmet,0.8321,631.54,158.37,708.66,210.61
860,36.132,gloves,0.62,487.56,382.2,516.68,435.47
860,36.132,helmet,0.5614,419.35,170.81,487.44,215.01
860,36.132,gloves,0.5577,355.34,375.86,387.52,430.16
861,36.174,vest,0.8901,369.95,229.71,506.42,405.19
861,36.174,vest,0.8827,619.75,235.37,730.95,420.94
861,36.174,helmet,0.8323,629.66,160.19,705.44,212.15
861,36.174,helmet,0.7091,422.24,170.62,490.69,215.54
861,36.174,gloves,0.6411,490.05,384.35,519.44,436.83
861,36.174,gloves,0.5291,356.41,372.34,389.0,429.1
861,36.174,gloves,0.475,611.14,390.95,647.8,437.23
862,36.216,vest,0.8914,371.85,229.21,511.18,404.1
862,36.216,vest,0.8844,615.88,238.05,731.46,421.0
862,36.216,helmet,0.8378,627.79,161.1,701.81,212.28
862,36.216,helmet,0.7221,423.76,169.67,493.38,213.86
862,36.216,boots,0.6695,383.5,571.64,430.62,613.34
862,36.216,gloves,0.6617,603.25,391.09,638.9,439.24
862,36.216,gloves,0.6401,491.06,387.64,520.95,438.04
862,36.216,gloves,0.5462,356.71,369.65,389.93,426.66
863,36.258,vest,0.8917,374.8,228.58,512.76,402.88
863,36.258,vest,0.8859,611.75,239.43,729.85,420.3
863,36.258,helmet,0.8377,625.33,161.62,698.82,212.52
863,36.258,gloves,0.7418,599.4,391.76,629.83,439.25
863,36.258,helmet,0.7023,426.47,168.27,496.96,213.9
863,36.258,gloves,0.6762,492.52,386.65,522.1,438.49
863,36.258,gloves,0.5346,359.04,368.57,391.51,424.26
864,36.3,vest,0.8924,376.51,229.16,513.71,402.98
864,36.3,vest,0.8771,607.17,240.79,727.44,419.3
864,36.3,helmet,0.8433,622.03,161.65,695.25,212.82
864,36.3,gloves,0.7365,593.56,388.31,626.58,438.63
864,36.3,gloves,0.6597,493.28,386.8,522.24,440.75
864,36.3,helmet,0.5942,427.74,168.43,502.16,211.16
864,36.3,boots,0.5514,383.33,554.93,432.99,610.1
864,36.3,gloves,0.523,360.64,364.43,394.0,421.4
865,36.342,vest,0.8912,377.49,229.34,514.09,402.96
865,36.342,vest,0.8782,605.77,240.41,726.03,417.38
865,36.342,helmet,0.8455,619.51,162.76,691.48,213.53
865,36.342,gloves,0.5809,586.66,386.87,621.33,439.76
865,36.342,gloves,0.5381,495.11,386.22,523.3,440.48
865,36.342,boots,0.5191,385.42,545.27,435.02,603.06
865,36.342,helmet,0.5038,429.44,168.09,503.7,210.53
865,36.342,boots,0.4084,613.86,587.85,687.73,623.16
866,36.384,vest,0.8915,378.53,229.09,514.8,403.24
866,36.384,vest,0.8793,601.22,240.19,726.34,416.86
866,36.384,helmet,0.8278,616.33,163.82,687.62,213.59
866,36.384,boots,0.6923,387.01,540.92,435.39,596.48
866,36.384,boots,0.4757,613.38,588.92,691.17,623.01
866,36.384,gloves,0.4461,495.92,384.65,524.24,439.61
866,36.384,gloves,0.4346,582.23,379.95,615.64,437.91
866,36.384,helmet,0.4028,430.48,168.0,504.84,211.06
867,36.426,vest,0.8917,378.15,229.21,515.94,402.9
867,36.426,vest,0.8805,597.99,240.12,724.31,417.04
867,36.426,helmet,0.8201,613.36,164.44,684.45,214.11
867,36.426,boots,0.6855,388.94,542.3,435.75,593.04
867,36.426,gloves,0.5757,579.43,379.63,612.29,436.26
867,36.426,boots,0.4319,613.36,586.6,691.48,622.89
868,36.468,vest,0.8931,378.63,229.48,515.94,402.02
868,36.468,vest,0.884,591.38,240.06,719.75,417.11
868,36.468,helmet,0.8237,610.54,165.04,680.55,213.78
868,36.468,boots,0.6731,390.05,544.94,435.15,590.0
868,36.468,gloves,0.5471,575.26,377.05,609.44,434.78
868,36.468,gloves,0.4079,365.03,359.57,396.33,414.11
869,36.51,vest,0.8925,378.11,229.93,515.79,402.45
869,36.51,vest,0.8837,586.67,240.3,717.31,418.13
869,36.51,helmet,0.8174,607.04,166.55,678.07,217.18
869,36.51,boots,0.7381,388.68,551.12,434.1,590.02
869,36.51,helmet,0.5478,427.39,168.12,500.7,212.33
869,36.51,gloves,0.4316,365.2,359.13,396.24,414.09
870,36.552,vest,0.8929,377.65,230.67,515.68,402.89
870,36.552,vest,0.8853,582.61,241.25,713.7,420.65
870,36.552,helmet,0.8093,602.88,168.49,675.3,220.31
870,36.552,helmet,0.6817,425.8,169.37,497.49,213.85
870,36.552,boots,0.6616,384.79,554.07,429.98,589.35
870,36.552,gloves,0.4883,365.3,359.47,396.22,414.4
871,36.594,vest,0.8927,377.05,231.95,514.35,403.56
871,36.594,vest,0.8856,580.57,243.3,709.94,420.76
871,36.594,helmet,0.8009,598.54,170.87,671.94,223.4
871,36.594,helmet,0.7309,424.14,171.73,494.2,216.64
871,36.594,gloves,0.4718,365.2,360.04,395.46,415.01
872,36.636,vest,0.8909,376.94,233.49,512.57,404.67
872,36.636,vest,0.8863,579.04,245.07,705.73,421.47
872,36.636,helmet,0.7953,597.4,173.5,667.82,224.02
872,36.636,helmet,0.7099,421.33,174.42,491.71,219.17
872,36.636,gloves,0.4596,364.19,361.8,393.89,416.32
873,36.678,vest,0.8906,375.47,234.82,512.2,405.5
873,36.678,vest,0.8865,575.14,247.72,702.51,420.71
873,36.678,helmet,0.8047,596.6,175.57,665.44,227.54
873,36.678,helmet,0.5665,416.58,179.64,486.63,221.83
873,36.678,gloves,0.5337,363.19,363.1,393.78,419.06
873,36.678,boots,0.4716,612.69,585.92,689.83,622.28
874,36.72,vest,0.8947,373.77,235.95,510.63,406.63
874,36.72,vest,0.8896,572.85,248.59,700.37,422.84
874,36.72,helmet,0.8039,594.81,177.9,662.74,229.7
874,36.72,helmet,0.6591,410.02,180.34,485.25,220.96
874,36.72,gloves,0.6169,489.68,377.89,516.52,434.5
874,36.72,gloves,0.5519,361.09,364.48,392.76,423.55
874,36.72,boots,0.5417,613.25,585.93,689.17,622.49
875,36.762,vest,0.8927,371.75,237.06,506.19,407.44
875,36.762,vest,0.8889,568.74,250.2,698.51,424.9
875,36.762,helmet,0.7989,591.52,181.1,660.79,232.08
875,36.762,helmet,0.7484,405.96,178.5,477.38,221.92
875,36.762,gloves,0.6373,488.12,379.43,514.06,433.7
875,36.762,gloves,0.6001,358.78,367.11,390.8,425.95
875,36.762,boots,0.5713,614.0,586.36,688.92,621.73
875,36.762,gloves,0.4855,675.12,398.58,700.64,450.54
876,36.804,vest,0.8931,369.69,239.62,502.06,408.54
876,36.804,vest,0.8873,565.09,251.3,694.14,425.59
876,36.804,helmet,0.7955,589.9,183.26,658.16,233.51
876,36.804,helmet,0.7793,402.23,177.87,473.72,223.99
876,36.804,gloves,0.5854,357.67,369.51,388.15,428.3
876,36.804,boots,0.5226,614.06,584.76,686.22,619.18
876,36.804,gloves,0.4782,486.16,379.95,513.6,434.15
877,36.846,vest,0.8964,361.51,242.24,494.52,410.49
877,36.846,vest,0.8843,558.27,252.82,686.0,421.62
877,36.846,helmet,0.7799,585.55,184.15,651.24,233.84
877,36.846,helmet,0.7567,391.02,182.92,462.55,227.73
877,36.846,gloves,0.6418,478.85,374.5,507.78,429.01
877,36.846,gloves,0.576,352.54,374.6,382.85,431.48
877,36.846,boots,0.4017,613.6,563.98,681.75,617.86
878,36.888,vest,0.8962,358.44,241.76,488.89,405.84
878,36.888,vest,0.888,554.98,251.22,682.66,419.1
878,36.888,helmet,0.7829,583.56,182.05,649.02,232.53
878,36.888,helmet,0.7441,382.66,184.65,457.43,227.93
878,36.888,gloves,0.6631,473.54,373.34,504.33,431.48
878,36.888,boots,0.6134,438.07,558.35,485.66,603.62
878,36.888,gloves,0.5886,347.14,373.69,378.22,432.63
878,36.888,boots,0.5374,362.23,548.48,409.58,581.53
879,36.93,vest,0.8973,354.74,240.08,485.12,402.71
879,36.93,vest,0.8892,553.92,250.15,680.39,417.8
879,36.93,helmet,0.7961,580.18,180.56,646.98,232.66
879,36.93,boots,0.7614,435.21,550.47,485.7,603.1
879,36.93,helmet,0.7087,378.53,182.62,455.37,224.48
879,36.93,boots,0.6203,362.51,548.19,410.51,581.47
879,36.93,gloves,0.5697,342.79,370.95,374.81,430.5
879,36.93,gloves,0.4769,469.42,370.73,500.29,430.71
880,36.972,vest,0.8913,350.84,238.08,479.51,400.71
880,36.972,vest,0.8875,553.04,249.04,675.7,414.77
880,36.972,helmet,0.7953,577.13,180.94,644.21,231.68
880,36.972,boots,0.7088,430.54,542.22,485.1,600.74
880,36.972,helmet,0.7088,374.07,184.64,449.85,222.57
880,36.972,gloves,0.6021,465.59,365.3,496.55,426.53
880,36.972,gloves,0.5509,338.82,369.7,370.84,428.35
880,36.972,boots,0.5375,362.46,548.22,409.97,581.52
880,36.972,boots,0.492,587.02,531.3,662.31,606.05
881,37.014,vest,0.8947,346.43,237.09,477.43,399.23
881,37.014,vest,0.8882,551.41,247.73,670.78,414.29
881,37.014,helmet,0.8001,572.66,181.29,641.22,230.28
881,37.014,helmet,0.6946,370.15,183.4,446.52,220.97
881,37.014,boots,0.6705,428.53,532.49,483.38,593.91
881,37.014,gloves,0.5188,333.63,370.26,366.72,426.71
881,37.014,boots,0.469,581.21,528.05,649.57,592.58
882,37.056,vest,0.8922,341.93,236.46,473.43,398.48
882,37.056,vest,0.8873,550.21,247.73,668.53,414.41
882,37.056,boots,0.8233,421.73,521.67,474.72,584.22
882,37.056,helmet,0.8037,569.66,181.56,638.24,229.75
882,37.056,helmet,0.6765,363.62,181.91,443.24,223.59
882,37.056,gloves,0.5602,460.11,363.76,486.77,422.2
882,37.056,boots,0.5032,575.29,530.01,633.47,592.95
882,37.056,gloves,0.4356,329.61,366.64,364.04,425.73
883,37.098,vest,0.8934,339.27,236.24,470.29,397.22
883,37.098,vest,0.8855,548.01,248.32,666.87,412.81
883,37.098,helmet,0.8001,567.14,181.83,634.4,228.69
883,37.098,boots,0.8001,418.45,522.0,467.58,579.51
883,37.098,helmet,0.735,358.83,180.44,439.82,223.7
883,37.098,gloves,0.6598,456.62,363.75,483.99,421.44
883,37.098,gloves,0.5331,327.56,366.6,360.18,423.34
883,37.098,boots,0.5226,362.54,550.76,408.21,581.41
884,37.14,vest,0.8927,338.31,236.39,465.85,396.21
884,37.14,vest,0.886,546.4,248.64,664.45,410.39
884,37.14,helmet,0.8076,564.36,181.94,630.61,228.85
884,37.14,helmet,0.7414,355.42,179.0,438.61,225.69
884,37.14,boots,0.6388,362.81,550.2,409.01,581.67
884,37.14,gloves,0.6312,452.63,363.03,481.01,422.42
884,37.14,boots,0.5049,415.2,527.34,457.62,576.39
884,37.14,boots,0.4171,592.49,562.45,624.21,595.75
885,37.182,vest,0.8907,335.73,236.31,462.42,395.66
885,37.182,vest,0.8883,543.56,248.76,661.27,409.5
885,37.182,helmet,0.8113,561.3,182.87,627.39,231.11
885,37.182,helmet,0.7758,354.58,178.0,435.65,225.18
885,37.182,boots,0.6427,363.14,549.13,408.94,581.74
885,37.182,gloves,0.5755,449.61,361.35,478.42,421.27
885,37.182,boots,0.5146,586.81,560.03,624.57,594.01
885,37.182,boots,0.4713,411.27,535.73,450.03,573.95
885,37.182,gloves,0.4447,533.48,375.61,560.47,424.64
886,37.224,vest,0.8901,332.78,236.91,462.08,395.18
886,37.224,vest,0.8856,539.95,250.18,658.93,409.31
886,37.224,helmet,0.8039,558.52,184.09,624.4,233.76
886,37.224,helmet,0.7824,353.35,177.64,434.16,224.91
886,37.224,boots,0.7221,585.28,559.23,624.61,594.67
886,37.224,gloves,0.6437,530.41,376.61,558.79,423.16
886,37.224,boots,0.6379,363.29,548.64,408.69,581.95
886,37.224,gloves,0.6111,446.07,362.87,474.14,420.67
886,37.224,boots,0.5377,533.48,542.76,580.67,579.32
886,37.224,boots,0.4215,405.93,542.65,442.98,573.41
